,id,Beds,Baths,Car,Lot,Valuation,SateType1,SaleType2,DateSold1,DateSold2,SoldPrice1,SoldPrice2,Picture,Blob
872,2121595,1,1,0,0,"$728,776", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/wS2Zpwoorxj8Xom_9m7vQ_RjguREsWf6ghASfgjivcs1/33-daraya-road-marayong-nsw-2148_img0.jpg,This is a house in Marayong with 4 bedrooms and 3 bathrooms. Its postcode is 2148. The land area of this property is 735 sqm. 
873,1595455,3,1,2,617, ,Private Sale            , ,Sep 2018            , ,"$1,175,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/sJlQU6srhG52rbnQRicMN2y_AuYavfrYH3Y0oFqC6AY1/63-bourke-street-north-parramatta-nsw-2151_img0.jpg,"63 Bourke Street, North Parramatta 2151 NSW is a house with double brick walls. This property has 3 bedrooms and 1 bathroom. The size of this block is 617 sqm. Our records show that this was last sold in 2018 for $1,175,000. "
874,68381,3,2,2,1024,"$674,000", ,Private Sale            , ,Jul 2018            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/lbAqwhr7PD75dGpgtQBrIGINcmB620uGyfkhD1w2Ulg1/57a-balmoral-street-blacktown-nsw-2148_img0.jpg,"57A Balmoral Street, Blacktown 2148 NSW is a house with brick veneer walls. This property has 3 bedrooms and 2 bathrooms. The block size is 1024 square metres. When it last sold in July 2018, it went for $725,000. "
875,4135641,2,2,1,0, ,Private Sale            , ,Nov 2013            , ,"$340,000            ", ,https://p360images.realestateview.com.au/default/36-8-18-wallace-street-blacktown-nsw-2148-xl,"36/8-18 Wallace Street, Blacktown 2148 NSW is a unit with 2 bedrooms and 2 bathrooms. According to our records, this was last sold for $340,000 in November 2013. "
876,51106,0,0,0,0, ,Private Sale            , ,Feb 2011            , ,"$380,000            ", ,https://p360images.realestateview.com.au/default/70-8-18-briens-road-northmead-nsw-2152-xl,"70/8-18 Briens Road, Northmead 2152 NSW is a unit with 2 bedrooms and 2 bathrooms. In February 2011 this home sold for $380,000. "
877,223739,1,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/lQkBgnoOJ0Q6DBrcQUgDD3Iu-C-CFwktti6qKS1eg-U1/23-69-71-high-street-parramatta-nsw-2150_img0.jpg,"23/69-71 High Street, Parramatta 2150 NSW is a unit. It has 1 bedroom and 1 bathroom. Our records show that this was last sold in 2009 for $350,000. "
878,4072500,0,0,0,0,"$403,667",Private Sale            , ,Dec 2009            , ,"$290,000            ", ,https://p360images.realestateview.com.au/default/12-9-wallace-street-blacktown-nsw-2148-xl,"Our records show that this was last sold in 2009 for $290,000. "
879,223757,3,1,1,0, , ,Private Sale            , ,Jun 2018            , ,"$635,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/XwLThZb6Nc40VGGOwAl2h0bxRC6xrtoo6GlR8ny5sGY1/15-10-elizabeth-street-parramatta-nsw-2150_img0.jpg,"15/10 Elizabeth Street, Parramatta 2150 NSW is a unit. It has 3 bedrooms and 1 bathroom. In February 2003 this property sold for $115,000. "
880,28723,4,1,1,567,"$729,333",Private Sale            , ,Sep 2015            , ,"$730,000            ", ,https://p360images.realestateview.com.au/default/1-kauai-place-kings-park-nsw-2148-xl,"1 Kauai Place, Kings Park 2148 NSW is a house. It has 4 bedrooms and 1 bathroom. The land area of this property is 559 square metres. Last time it sold, it went for $730,000, which was in September 2015. "
881,3286665,3,1,1,536,"$643,333", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/KGe7VCGr4Irjqm5eGLOgTCglfnMBkr0mCq1H5Qbf1RA1/4-curtis-place-kings-park-nsw-2148_img0.jpg,This is a house in Kings Park with 3 bedrooms and 1 bathroom. Its postcode is 2148. Its land area is 558 sqm. 
882,2758253,1,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/XFxVDF7PTzni8MuIF7QhlMbH-Nj6vMFse-pMWQVAdZE1/16-6-18-redbank-road-northmead-nsw-2152_img0.jpg,"This is a unit in Northmead with 1 bedroom and 1 bathroom. Its postcode is 2152. 16/6-18 Redbank Road last sold for $333,000 in September 2013. "
883,337862,3,1,1,852,"$911,667",Private Sale            , ,Jul 2018            , ,"$1,010,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/XNustvDnRqet74QUes8vT7fR6iGC5Bi13tA1KbDwMsw1/64-redbank-road-northmead-nsw-2152_img0.jpg,"This is a house in Northmead with 3 bedrooms and 1 bathroom. Its postcode is 2152. Its block size is 852 sqm. In July 2018 this property sold for $1,010,000. "
884,3100742,2,2,1,0, , ,Private Sale            , ,Nov 2014            , ,"$495,000            ",https://p360images.realestateview.com.au/default/13-28-32-pennant-hills-road-north-parramatta-nsw-2151-xl,"13/28-32 Pennant Hills Road, North Parramatta 2151 NSW is a brick veneer wall unit. This property has 2 bedrooms and 2 bathrooms. The last sold price we have on record for this address is $495,000 which is from November 2014. "
885,3724603,3,1,1,526,"$730,833", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/HojjHN8FDGlKcpbpdzpC39M74oT1uo6yygs_1Pz2WfE1/31-clifton-street-blacktown-nsw-2148_img0.jpg,"31 Clifton Street is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. It is on a block of land that is 526 sqm. In August 2003 it sold for $180,000. "
886,28722,4,2,1,545,"$674,000",Private Sale            ,Private Sale            ,Jun 2006            ,Aug 1991            ,"$392,000            ","$154,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Qo1NmhH9425ucS9xctOGVdkesC9Y8rDj-fhZ07LFfEM1/72-madagascar-drive-kings-park-nsw-2148_img0.jpg,"This is a house in Kings Park, 2148 with 4 bedrooms and 2 bathrooms. Its land area is 562 sqm. 72 Madagascar Drive Kings Park last sold for $392,000 in June 2006. "
887,1947370,5,2,2,637,"$836,667",Private Sale            , ,Aug 2014            , ,"$615,501            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/iAJtgA3wM7rCYZWHwRc6ADc_RelDZsv6J_hfm55TPhQ1/8-melody-street-toongabbie-nsw-2146_img0.jpg,"8 Melody Street is a house in Toongabbie with 5 bedrooms and 2 bathrooms. Its postcode is 2146. It is on a block of land that is 637 sqm. In July 2014 it sold for $615,501. "
888,1639877,4,2,2,0, ,Private Sale            , ,Dec 2012            , ,"$925,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/yy0gSM49JK_6Z2Cwl1acLCE2-edPV3yNFvv58vWUkj01/1-budgeree-road-toongabbie-nsw-2146_img0.jpg,"1 Budgeree Road, Toongabbie 2146 NSW is a unit. It has 4 bedrooms and 2 bathrooms. It last sold in 2012 for $925,000. "
889,1475362,4,1,1,563, ,Auction            ,Private Sale            ,Aug 2018            ,Oct 1993            ,"$710,000            ","$127,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/XyjJwVaC6D6CV7oEWnn17eH4s7_D30--_u1X2tgix9o1/40-orana-avenue-seven-hills-nsw-2147_img0.jpg,"40 Orana Avenue is a house in Seven Hills with 4 bedrooms and 1 bathroom. Its postcode is 2147. The block size of this property is 563 square metres. When it last sold in 2018, it went for $710,000. "
890,2234355,3,1,2,629,"$582,167", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/y2yERyRCSC8ydtfc1K_6ZcxplkFqDmJrUlomGhScXWg1/22-malcolm-street-blacktown-nsw-2148_img0.jpg,This is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. The land area is 629 square metres. 
891,4117485,3,1,1,840, ,Private Sale            , ,Dec 2018            , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/9BGJmaom0u6GeY-PmkbMOlAyyRGLUWXgCk2vfw5juBQ1/20-wentworth-avenue-toongabbie-nsw-2146_img0.jpg,"20 Wentworth Avenue, Toongabbie 2146 NSW is a house. It has 3 bedrooms and 1 bathroom. This property is on a 840 square metre block of land. "
892,3841596,4,1,4,552,"$797,000",Private Sale            , ,Apr 1999            , ,"$175,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/a70yV9FLELkFCmI74BeEPBDeDG5hAlV6LcOUlxEGA3Q1/3-pineleigh-road-lalor-park-nsw-2147_img0.jpg,"3 Pineleigh Road, Lalor Park 2147 NSW is a house with 4 bedrooms and 1 bathroom. Its block size is 552 square metres. Last time it sold, it went for $175,000, which was in 1999. "
893,68252,2,2,1,564,"$624,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/AanbyfjdAA7JKxvrL3VWSfqy5XnWeGUMO5nGswgdjzA1/16-glamorgan-street-blacktown-nsw-2148_img0.jpg,"16 Glamorgan Street is a house in Blacktown with 2 bedrooms and 2 bathrooms. Its postcode is 2148. It is on a block of land that is 564 sqm. According to our records, this last sold for $290,000 in February 2003. "
894,37152,3,1,1,613, ,Private Sale            , ,Aug 2018            , ,"$810,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/sg8bUI1xlIQqgE2d8oSyDAsetReC-S2njMdPaXkIAK81/25-marton-crescent-kings-langley-nsw-2147_img0.jpg,"25 Marton Crescent is a house in Kings Langley with 3 bedrooms and 1 bathroom. Its postcode is 2147. The land area of this property is 613 square metres. Last time it sold, it went for $810,000, which was in August 2018. "
895,2672995,2,1,1,0, , ,Private Sale            , ,Mar 2013            , ,"$389,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/KLFjegRfoDu_dRjJhUygvw8705e4CNuZXhzElPYo_c41/81-8-18-briens-road-northmead-nsw-2152_img0.jpg,"81/8-18 Briens Road is a unit in Northmead with 2 bedrooms and 1 bathroom. Its postcode is 2152. In March 2013 this property sold for $389,000. "
896,68490,4,2,2,308, ,Auction            , ,Aug 2018            , ,"$835,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/IsplS_UeanETk4zFp0gcoFQZPIkSy92GWE_T4PH5LOY1/38-greenbank-drive-blacktown-nsw-2148_img0.jpg,"38 Greenbank Drive, Blacktown 2148 NSW is a house with 4 bedrooms and 2 bathrooms. Its block size is 308 square metres. According to our records, this was last sold for $835,000 in August 2018. "
897,1904756,3,2,2,690, ,Private Sale            , ,Sep 2018            , ,"$900,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/FdcSHflnYkPbT2uaQRr2xQ2OcFXO0BpqK1_zP6z3vq01/117-joseph-banks-drive-kings-langley-nsw-2147_img0.jpg,"This is a house in Kings Langley, 2147 with 3 bedrooms and 2 bathrooms. The block size of this property is 690 sqm. The last time this property sold was in 2018 for $900,000. "
898,2426739,3,1,1,603,"$643,333", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/87DtteugW1qxM3mjHhyQFKHx5mdytYQ2qYqnDfZpXlM1/45-donohue-street-kings-park-nsw-2148_img0.jpg,"45 Donohue Street, Kings Park 2148 NSW is a house. This property has 3 bedrooms and 1 bathroom. Its block size is 578 sqm. According to our records, this last sold for $375,000 in October 2005. "
899,216230,5,3,2,549,"$1,118,333", ,Auction            , ,Sep 2013            , ,"$700,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/9ScWkYlctjclinAtiZ9LiIduHJSZx-Scv4Ijd4bbM0A1/17-veronica-crescent-seven-hills-nsw-2147_img0.jpg,"17 Veronica Crescent, Seven Hills 2147 NSW is a house with 5 bedrooms and 3 bathrooms. This is on a 549 square metre block of land. Our records show that this was last sold in June 2018 for $998,000. "
900,2969813,2,1,1,0, ,Private Sale            ,Private Sale            ,Jun 2002            ,Aug 1993            ,"$345,000            ","$165,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/ro_OdI750SmftQ_Ktt0DnnBP6_surESM2FiL_xjzQy41/2-7-margaret-street-northmead-nsw-2152_img0.jpg,"2/7 Margaret Street, Northmead 2152 NSW is a unit with 2 bedrooms and 1 bathroom. Last time it sold, it went for $345,000, which was in 2002. "
901,546119,3,1,1,0, ,Private Sale            ,Private Sale            ,Nov 2014            ,Dec 2009            ,"$461,000            ","$326,500            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/TDaquE3tCVgOgiwLN-RU0DeXU-oSNOh36J7-OsQXy-I1/9-175-reservoir-road-blacktown-nsw-2148_img0.jpg,"9/175 Reservoir Road, Blacktown 2148 NSW is a unit with 3 bedrooms and 1 bathroom. This last sold for $461,000 in November 2014. "
902,3536957,0,0,0,0, ,Private Sale            , ,Mar 2012            , ,"$499,900            ", ,https://p360images.realestateview.com.au/default/22-18-24-murray-street-northmead-nsw-2152-xl,"Last time it sold was for $499,900, which was in March 2012. "
903,378945,3,1,1,554, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/vjWt6rzHXMOsLelsZ9OnXH0QFXj3QZAw_NbLve99quA1/10-jean-street-seven-hills-nsw-2147_img0.jpg,Its block size is 553 square metres. 
904,2751700,4,2,2,598,"$762,109",Private Sale            , ,Dec 1993            , ,"$116,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/CInsaWpKyALii6ltqLY-5OFJL-ykoTKLKEhncx9awJE1/25-kerry-road-blacktown-nsw-2148_img0.jpg,"25 Kerry Road, Blacktown 2148 NSW is a house with 4 bedrooms and 2 bathrooms. This property is on a 598 sqm block of land. It was last sold in December 1993 for $116,000. "
905,1778398,2,2,2,0, ,Private Sale            , ,Oct 2018            , ,"$458,350            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/ma9AxRRQf4LhjmQLrEHABWNzSaW0CHWvHooH6ivdnGQ1/63-130-main-street-blacktown-nsw-2148_img0.jpg,63/130 Main Street is a unit in Blacktown with 2 bedrooms and 2 bathrooms. Its postcode is 2148. 
906,1805516,4,1,2,676, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/xSr-6QPgTDMO1w8VkSjC6ROwJX_6Z8nxIa5n5NERNoE1/92-valda-street-blacktown-nsw-2148_img0.jpg,"92 Valda Street, Blacktown 2148 NSW is a house. It has 3 bedrooms and 1 bathroom. The block size is 682 sqm. It last sold for $680,000 in November 2016. "
907,68392,0,0,0,0,"$665,000", , , , , , ,https://p360images.realestateview.com.au/default/66-sackville-street-blacktown-nsw-2148-xl,66 Sackville Street is a house in Blacktown with 7 bedrooms and 4 bathrooms. Its postcode is 2148. The block size of this property is 739 sqm. 
908,1976163,3,3,2,526,"$1,002,500",Private Sale            ,Private Sale            ,Mar 2013            ,Dec 2009            ,"$960,000            ","$880,000            ",https://p360images.realestateview.com.au/default/28-seville-street-north-parramatta-nsw-2151-xl,"This is a house in North Parramatta, 2151 with 3 bedrooms and 3 bathrooms. The land area of this property is 526 sqm. In March 2013 this sold for $960,000. "
909,223859,3,1,5,444, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/awUKOzvN3sjOxWf4OVSF9DWK6xfUnMU_j9m2voevDCM1/38-gore-street-parramatta-nsw-2150_img0.jpg,"This is a house in Parramatta with 3 bedrooms and 1 bathroom. Its postcode is 2150. The size of this block is 444 sqm. 38 Gore Street last sold for $640,000 in 2014. "
910,1801192,3,1,1,622,"$600,667",Private Sale            , ,Mar 1991            , ,"$134,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/6mSPIcwBmcn-6SAasGuRuMFBDrZm64_plvvojYwATVg1/20-palona-street-marayong-nsw-2148_img0.jpg,"This is a house in Marayong with 3 bedrooms and 1 bathroom. Its postcode is 2148. This property is a slightly sloped block of land that is 622 metres squared. According to our data, this was last sold for $134,000 in March 1991. "
911,3340450,3,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/4cgKsQFr_BfY7qsjnBFbNZUoL1ztWt_VzoP9v0MZDWw1/6-22-lancaster-street-blacktown-nsw-2148_img0.jpg,"6/22 Lancaster Street, Blacktown 2148 NSW is a unit. It has 3 bedrooms and 1 bathroom. Last time it sold was for $187,500, which was in December 1998. "
912,4163986,3,2,2,2711, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/kNseOEMFGu8JZ-Hj2kMuGGjq3ugzS8tdm6PAtQV0WSQ1/9-14-16-marcia-street-toongabbie-nsw-2146_img0.jpg,"9/14-16 Marcia Street, Toongabbie 2146 NSW is a unit. This property has 3 bedrooms and 2 bathrooms. The last sold price we have on record for this property is $355,000 which is from August 2005. "
913,2467066,2,1,2,346, , ,Private Sale            , ,Dec 2018            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/p2a_4VcZH9uM9XshJjGmxZJR-0BSv6GF-aeOGVnMaG81/100-ballandella-road-toongabbie-nsw-2146_img0.jpg,"100 Ballandella Road, Toongabbie 2146 NSW is a house with 2 bedrooms and 1 bathroom. The block size of this property is 341 sqm. This house previously sold for $550,000 in December 2018. "
914,440906,3,1,2,447, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/5Dt8tPZFnkj4qTbs_NCMI6HVXyzaEUFBVuUIuS5I9EM1/58-pitt-street-parramatta-nsw-2150_img0.jpg,"58 Pitt Street, Parramatta 2150 NSW has 3 bedrooms, 1 bathroom with a colorbond roof. This property is a house. It is on a block of land that is 447 sqm. In October 2015 this home sold for $800,000. "
915,1997408,3,1,1,569,"$615,667", ,Private Sale            , ,Sep 2017            , ,"$680,000            ",https://p360images.realestateview.com.au/default/7-leslie-street-blacktown-nsw-2148-xl,"This is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. Its land area is 569 square metres. Last time it sold was for $680,000, which was in September 2017. "
916,2147002,3,1,1,570,"$597,167", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/XcCS639Hx21AtezMS4I8s7l4rrkk2opCmXvoFVrLN2A1/2-bridge-view-street-blacktown-nsw-2148_img0.jpg,This is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. The block size is 570 sqm. 
917,1434254,3,1,1,459, ,Private Sale            , ,Aug 2018            , ,$480 pw            , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/_GVFNLY3Oy_HBi2Fjg9wqNtUgq5AvzyChfaHqEZ4JuM1/156-railway-street-parramatta-nsw-2150_img0.jpg,"This is a house in Parramatta with 3 bedrooms and 1 bathroom. Its postcode is 2150. This is on a 459 sqm block of land. The last sold price we have on record for this address is $750,000 which is from November 2014. "
918,128512,3,2,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/5fHXQ-DHISP55cN9UQaBellsk5LHQuPBDqkaJTJMF-81/1-149-toongabbie-road-toongabbie-nsw-2146_img0.jpg,"This is a house in Toongabbie with 3 bedrooms and 2 bathrooms. Its postcode is 2146. The block size of this property is 214 square metres. According to our records, this was last sold for $350,000 in November 2010. "
919,2903509,4,3,1,563, ,Private Sale            ,Private Sale            ,Dec 2018            ,Feb 1995            ,"$159,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/EZEkBP7mSsXzoKKPlRNznlVshQo1YxTdhEPgnpFa1J01/17-lawrence-street-seven-hills-nsw-2147_img0.jpg,"17 Lawrence Street, Seven Hills 2147 NSW is a house. This property has 4 bedrooms and 3 bathrooms. Its block size is 563 sqm. The last sold price we have on record for this property is $159,000 which is from February 1995. "
920,305429,2,1,1,0, , ,Private Sale            , ,Nov 2010            , ,"$257,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/LvE903qyRfI8Kq15Q7nOPtM6TyzZeDqIL1d1TMTJvgw1/10-8-10-fifth-avenue-blacktown-nsw-2148_img0.jpg,"10/8-10 Fifth Avenue is a unit in Blacktown with 2 bedrooms and 1 bathroom. Its postcode is 2148. It was last sold in 2010 for $257,000. "
921,4069092,3,1,1,432,"$601,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/vGcEvdVJ9ExV6fMjzgievwuDyFyg-ajnlYw_0FdlKfw1/24-forrestwood-place-prospect-nsw-2148_img0.jpg,"24 Forrestwood Place, Prospect 2148 NSW is a house. This property has 3 bedrooms and 1 bathroom. It is on a block of land that is 435 square metres. "
922,216213,3,2,1,636,"$723,667",Private Sale            , ,Jun 2018            , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/p9pntesoJci6Lo_Wb0CvBvw0qjS61Xx4UurSKjgGOQE1/3-williamson-avenue-seven-hills-nsw-2147_img0.jpg,"3 Williamson Avenue, Seven Hills 2147 NSW is a house with 3 bedrooms and 2 bathrooms. Its land area is 636 square metres. According to our records, this last sold for $745,000 in June 2018. "
923,68411,3,1,2,552,"$560,000",Private Sale            ,Private Sale            ,Jun 2018            ,Mar 2007            ,"$625,000            ","$279,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/GYdSZJQ6OKJjyV0JqP2RUvWLqVOohUq9r4eRW8Wfy101/20-love-street-blacktown-nsw-2148_img0.jpg,"20 Love Street, Blacktown 2148 NSW is a house. This property has 3 bedrooms and 1 bathroom. The land area is 552 square metres. Last time it sold was for $625,000, which was in June 2018. "
924,1778419,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/mqdPvEOwC2JbCJzT2byZ7YduzjIbriuY-oWJBkGsIoQ1/11-21-29-third-avenue-blacktown-nsw-2148_img0.jpg,"This is a unit in Blacktown, 2148 with 2 bedrooms and 2 bathrooms. In April 2005 this home sold for $325,000. "
925,4119173,2,1,3,564, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/ErqStzJ9sLruQL2xF0x6fM1CxJ94mRhK7ZwI3YyIO941/110-lucas-road-seven-hills-nsw-2147_img0.jpg,"This is a house in Seven Hills with 2 bedrooms and 1 bathroom. Its postcode is 2147. The size of this block is 564 sqm. According to our records, this was last sold for $154,000 in November 1999. "
926,2446561,4,2,2,765,"$973,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/NjNzNuCvSGl4Y60ND1KSsLanofEd5BoXt-uQ3MbNA5o1/11-perry-street-north-rocks-nsw-2151_img0.jpg,"11 Perry Street, North Rocks 2151 NSW is a house. This property has 4 bedrooms and 2 bathrooms. This is on a 765 square metre block of land. "
927,223801,2,2,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/pValefEtWXp5Y0saxjzf9e6hAUFTrzHlMxcWn07ssHA1/505c-3-broughton-street-parramatta-nsw-2150_img0.jpg,"This is a unit in Parramatta, 2150 with 2 bedrooms and 2 bathrooms. 505C/3 Broughton Street last sold for $810,000 in May 2016. "
928,2234385,4,2,3,569,"$712,933", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/bSQiT3xHsbuOFhcqfhxHMVHQ-csPWE3EZLEo6ZqWzN01/5-hilltop-avenue-blacktown-nsw-2148_img0.jpg,"5 Hilltop Avenue, Blacktown 2148 NSW is a house with brick veneer walls. This property has 4 bedrooms and 2 bathrooms. The land area of this property is 569 square metres. "
929,3500600,3,1,2,569, , , , , , , ,https://p360images.realestateview.com.au/default/99-ellam-drive-seven-hills-nsw-2147-xl,"99 Ellam Drive, Seven Hills 2147 NSW is a house. This property has 3 bedrooms and 1 bathroom. This property is on a 569 square metre block of land and the ground is level. In June 2015 this property sold for $705,000. "
930,1054556,3,2,0,0, , , , , , , ,https://p360images.realestateview.com.au/default/37a-177a-reservoir-road-blacktown-nsw-2148-xl,37A/177A Reservoir Road is a unit in Blacktown with 3 bedrooms and 3 bathrooms. Its postcode is 2148. 
931,3745166,3,1,0,572,"$670,333",Private Sale            , ,Feb 1989            , ,"$105,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/C65z2FrK6LdkVIHP5yn4m8tZkKdaKxettthHLuDU1bU1/13-kabarli-road-lalor-park-nsw-2147_img0.jpg,"13 Kabarli Road is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. The block size of this property is 572 sqm. It last sold for $105,000 in February 1989. "
932,223795,2,2,1,0, ,Private Sale            , ,Jun 2018            , ,"$615,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/srr_net18Q65yO9-WNp-D_RXDLbKYMc925Zb_2s_2SQ1/148-13-15-hassall-street-parramatta-nsw-2150_img0.jpg,"This is a unit in Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2150. According to our data, this last sold for $615,000 in June 2018. "
933,4068692,1,1,1,0, , ,Private Sale            , ,Jan 2014            , ,"$343,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/aphpoJfwV0MHHFCd9H-G6QWEysGCx7m-JebJWC_Onj41/73-13-15-hassall-street-parramatta-nsw-2150_img0.jpg,"73/13-15 Hassall Street, Parramatta 2150 NSW is a unit. This property has 1 bedroom and 1 bathroom. In January 2014 it sold for $343,000. "
934,1696531,3,1,1,575, , ,Private Sale            , ,Sep 2018            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/zMawoaWn9UjCWgGpdBAPhER4Si__I727mme8qXQiYds1/37-chircan-street-old-toongabbie-nsw-2146_img0.jpg,"37 Chircan Street, Old Toongabbie 2146 NSW is a house. It has 3 bedrooms and 1 bathroom. This property is on a 575 square metre block of land. "
935,673343,3,1,1,571,"$681,667",Private Sale            , ,Jul 2018            , ,"$610,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/xCt3YHqAI0QzSTPWgt9BUNePxIXQdmljy5PhMxlkyVs1/27-gilmore-road-lalor-park-nsw-2147_img0.jpg,"27 Gilmore Road, Lalor Park 2147 NSW is a house. It has 3 bedrooms and 1 bathroom. The land area is 571 square metres. Our records show that this was last sold in 2018 for $610,000. "
936,4127806,0,0,0,0,"$648,333", , , , , , ,https://p360images.realestateview.com.au/default/22-the-crescent-marayong-nsw-2148-xl,The land area of this property is 565 square metres. 
937,1874642,3,2,1,556, ,Private Sale            , ,Oct 2018            , ,$470 pw            , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/dGsWKP0i7cDnpfVF_4eF8KWgcz3JAFDu0P7xipHMX8A1/6-marana-street-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown with 3 bedrooms and 2 bathrooms. Its postcode is 2148. Its land area is 556 sqm. According to our records, this last sold for $679,000 in October 2018. "
938,4131285,3,2,3,605,"$679,167",Private Sale            ,Private Sale            ,Jan 2007            ,Jun 1999            ,"$340,000            ","$163,500            ",https://p360images.realestateview.com.au/default/58-nairana-drive-marayong-nsw-2148-xl,"58 Nairana Drive, Marayong 2148 NSW is a house. This property has 4 bedrooms and 2 bathrooms. This is on a 605 sqm block of land. The last time this property sold was in January 2007 for $340,000. "
939,2633990,2,2,1,0, ,Private Sale            ,Private Sale            ,Dec 2018            ,May 2013            ,"$635,000            ","$530,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Gupcb53STCGWi5A6OPY-mCbAxmzGr7T6zcZJ69GZx6w1/78-459-463-church-street-parramatta-nsw-2150_img0.jpg,"This is a unit in Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2150. According to our data, 78/459-463 Church Street was last sold for $530,000 in May 2013. "
940,223743,3,2,1,1498, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/w_5AaQq5vupLn6MCCuJNakoW1lgGyfsMFNni7cLaMvw1/19-marion-street-parramatta-nsw-2150_img0.jpg,"19 Marion Street, Parramatta 2150 NSW is a house. It has 3 bedrooms and 2 bathrooms. The size of this block is 1497 sqm. "
